Date,Category,Product_ID,Units_Sold,Price,Total_Sales
2024-08-05,Accessories,PROD_ACC_966,5,24.39,121.96
2024-08-06,Electronics,PROD_ELE_324,8,768.27,6146.17
2024-08-06,Home Appliances,PROD_HOM_968,11,389.2,4281.16
2024-08-06,Clothing,PROD_CLO_206,18,52.03,936.53
2024-08-06,Accessories,PROD_ACC_837,22,24.64,541.99
2024-08-07,Electronics,PROD_ELE_175,15,828.38,12425.69
2024-08-07,Home Appliances,PROD_HOM_911,7,387.37,2711.58
2024-08-07,Clothing,PROD_CLO_601,6,49.57,297.4
2024-08-07,Accessories,PROD_ACC_274,10,25.07,250.71
2024-08-08,Electronics,PROD_ELE_481,33,827.08,27293.77
2024-08-08,Home Appliances,PROD_HOM_902,18,396.45,7136.03
2024-08-08,Clothing,PROD_CLO_816,5,50.9,254.51
2024-08-08,Accessories,PROD_ACC_757,7,25.92,181.41
2024-08-09,Electronics,PROD_ELE_566,29,826.92,23980.8
2024-08-09,Home Appliances,PROD_HOM_333,14,385.41,5395.74
2024-08-09,Clothing,PROD_CLO_602,8,51.91,415.28
2024-08-09,Accessories,PROD_ACC_845,14,24.47,342.65
2024-08-10,Electronics,PROD_ELE_725,28,783.82,21946.97
2024-08-10,Home Appliances,PROD_HOM_746,15,411.06,6165.89
2024-08-10,Clothing,PROD_CLO_103,14,49.68,695.5
2024-08-10,Accessories,PROD_ACC_265,21,23.86,501.1
2024-08-11,Electronics,PROD_ELE_642,18,831.03,14958.46
2024-08-11,Home Appliances,PROD_HOM_499,26,412.91,10735.55
2024-08-11,Clothing,PROD_CLO_979,15,49.5,742.51
2024-08-11,Accessories,PROD_ACC_858,6,25.01,150.05
2024-08-12,Electronics,PROD_ELE_480,9,827.9,7451.11
2024-08-12,Home Appliances,PROD_HOM_632,11,399.62,4395.8
2024-08-12,Clothing,PROD_CLO_432,8,51.41,411.27
2024-08-12,Accessories,PROD_ACC_342,22,23.86,524.93
2024-08-13,Electronics,PROD_ELE_402,11,791.58,8707.4
2024-08-13,Home Appliances,PROD_HOM_238,14,406.77,5694.74
2024-08-13,Clothing,PROD_CLO_812,4,50.55,202.18
2024-08-13,Accessories,PROD_ACC_528,18,24.87,447.6
2024-08-14,Electronics,PROD_ELE_450,6,794.9,4769.4
2024-08-14,Home Appliances,PROD_HOM_150,10,383.18,3831.84
2024-08-14,Clothing,PROD_CLO_722,8,51.82,414.54
2024-08-14,Accessories,PROD_ACC_241,10,24.17,241.72
2024-08-15,Electronics,PROD_ELE_772,16,786.98,12591.62
2024-08-15,Home Appliances,PROD_HOM_304,15,384.53,5767.88
2024-08-15,Clothing,PROD_CLO_365,6,49.32,295.91
2024-08-15,Accessories,PROD_ACC_532,11,26.0,286.03
2024-08-16,Electronics,PROD_ELE_765,8,836.02,6688.14
2024-08-16,Home Appliances,PROD_HOM_649,26,407.73,10601.03
2024-08-16,Clothing,PROD_CLO_938,6,51.9,311.4
2024-08-16,Accessories,PROD_ACC_289,20,24.36,487.2
2024-08-17,Electronics,PROD_ELE_739,12,838.55,10062.63
2024-08-17,Home Appliances,PROD_HOM_154,28,385.14,10783.94
2024-08-17,Clothing,PROD_CLO_769,27,47.92,1293.89
2024-08-17,Accessories,PROD_ACC_398,9,26.01,234.13
2024-08-18,Electronics,PROD_ELE_461,20,820.6,16411.95
2024-08-18,Home Appliances,PROD_HOM_226,28,408.37,11434.28
2024-08-18,Clothing,PROD_CLO_567,30,48.6,1457.96
2024-08-18,Accessories,PROD_ACC_960,20,24.56,491.15
2024-08-19,Electronics,PROD_ELE_569,28,770.96,21586.84
2024-08-19,Home Appliances,PROD_HOM_613,10,390.96,3909.6
2024-08-19,Clothing,PROD_CLO_295,9,48.55,436.93
2024-08-19,Accessories,PROD_ACC_311,11,26.02,286.23
2024-08-20,Electronics,PROD_ELE_253,15,767.66,11514.91
2024-08-20,Home Appliances,PROD_HOM_539,16,402.74,6443.82
2024-08-20,Clothing,PROD_CLO_871,7,51.7,361.88
2024-08-20,Accessories,PROD_ACC_774,4,25.34,101.37
2024-08-21,Electronics,PROD_ELE_642,7,797.86,5585.0
2024-08-21,Home Appliances,PROD_HOM_120,12,398.25,4779.04
2024-08-21,Clothing,PROD_CLO_460,7,50.45,353.12
2024-08-21,Accessories,PROD_ACC_261,7,25.61,179.29
2024-08-22,Electronics,PROD_ELE_975,13,825.73,10734.52
2024-08-22,Home Appliances,PROD_HOM_860,7,395.13,2765.9
2024-08-22,Clothing,PROD_CLO_955,21,51.39,1079.11
2024-08-22,Accessories,PROD_ACC_111,19,25.78,489.81
2024-08-23,Electronics,PROD_ELE_882,17,763.28,12975.73
2024-08-23,Home Appliances,PROD_HOM_161,7,398.04,2786.28
2024-08-23,Clothing,PROD_CLO_990,4,51.85,207.4
2024-08-23,Accessories,PROD_ACC_124,11,24.07,264.75
2024-08-24,Electronics,PROD_ELE_100,35,824.11,28843.84
2024-08-24,Home Appliances,PROD_HOM_295,11,393.45,4327.98
2024-08-24,Clothing,PROD_CLO_279,9,50.66,455.93
2024-08-24,Accessories,PROD_ACC_862,12,26.12,313.46
2024-08-25,Electronics,PROD_ELE_901,16,794.85,12717.55
2024-08-25,Home Appliances,PROD_HOM_736,8,409.31,3274.47
2024-08-25,Clothing,PROD_CLO_946,12,50.55,606.57
2024-08-25,Accessories,PROD_ACC_192,17,24.67,419.46
2024-08-26,Electronics,PROD_ELE_391,20,777.1,15542.08
2024-08-26,Home Appliances,PROD_HOM_659,16,407.32,6517.16
2024-08-26,Clothing,PROD_CLO_167,2,47.76,95.52
2024-08-26,Accessories,PROD_ACC_307,11,25.91,284.97
2024-08-27,Electronics,PROD_ELE_870,19,802.58,15249.1
2024-08-27,Home Appliances,PROD_HOM_799,7,396.37,2774.58
2024-08-27,Clothing,PROD_CLO_431,27,51.54,1391.49
2024-08-27,Accessories,PROD_ACC_846,16,24.72,395.45
2024-08-28,Electronics,PROD_ELE_327,9,794.23,7148.1
2024-08-28,Home Appliances,PROD_HOM_917,8,405.07,3240.53
2024-08-28,Clothing,PROD_CLO_721,7,47.59,333.13
2024-08-28,Accessories,PROD_ACC_165,10,24.58,245.78
2024-08-29,Electronics,PROD_ELE_373,10,802.39,8023.87
2024-08-29,Home Appliances,PROD_HOM_750,14,405.16,5672.19
2024-08-29,Clothing,PROD_CLO_160,13,52.17,678.18
2024-08-29,Accessories,PROD_ACC_492,8,24.33,194.67
2024-08-30,Electronics,PROD_ELE_441,31,789.89,24486.54
2024-08-30,Home Appliances,PROD_HOM_352,13,392.42,5101.5
2024-08-30,Clothing,PROD_CLO_736,15,51.88,778.15
2024-08-30,Accessories,PROD_ACC_365,15,24.76,371.35
2024-08-31,Electronics,PROD_ELE_990,26,769.16,19998.03
2024-08-31,Home Appliances,PROD_HOM_466,18,411.25,7402.51
2024-08-31,Clothing,PROD_CLO_734,26,48.48,1260.58
2024-08-31,Accessories,PROD_ACC_198,13,25.52,331.71
2024-09-01,Electronics,PROD_ELE_158,21,814.23,17098.86
2024-09-01,Home Appliances,PROD_HOM_572,16,399.2,6387.26
2024-09-01,Clothing,PROD_CLO_153,22,47.96,1055.04
2024-09-01,Accessories,PROD_ACC_417,11,25.76,283.41
2024-09-02,Electronics,PROD_ELE_381,7,812.07,5684.49
2024-09-02,Home Appliances,PROD_HOM_730,13,389.61,5064.96
2024-09-02,Clothing,PROD_CLO_590,7,48.49,339.43
2024-09-02,Accessories,PROD_ACC_786,10,23.89,238.91
2024-09-03,Electronics,PROD_ELE_221,12,776.38,9316.53
2024-09-03,Home Appliances,PROD_HOM_415,17,394.59,6708.08
2024-09-03,Clothing,PROD_CLO_852,7,48.54,339.75
2024-09-03,Accessories,PROD_ACC_827,9,24.54,220.88
2024-09-04,Electronics,PROD_ELE_990,26,814.69,21181.87
2024-09-04,Home Appliances,PROD_HOM_264,9,417.24,3755.12
2024-09-04,Clothing,PROD_CLO_612,29,49.68,1440.61
2024-09-04,Accessories,PROD_ACC_970,17,24.92,423.62
2024-09-05,Electronics,PROD_ELE_512,14,834.12,11677.73
2024-09-05,Home Appliances,PROD_HOM_915,17,409.26,6957.49
2024-09-05,Clothing,PROD_CLO_397,29,52.39,1519.4
2024-09-05,Accessories,PROD_ACC_645,18,25.93,466.71
2024-09-06,Electronics,PROD_ELE_946,20,838.04,16760.72
2024-09-06,Home Appliances,PROD_HOM_279,8,396.94,3175.48
2024-09-06,Clothing,PROD_CLO_355,13,49.12,638.58
2024-09-06,Accessories,PROD_ACC_408,16,24.86,397.71
2024-09-07,Electronics,PROD_ELE_326,16,763.93,12222.92
2024-09-07,Home Appliances,PROD_HOM_283,8,393.12,3144.98
2024-09-07,Clothing,PROD_CLO_998,14,50.92,712.9
2024-09-07,Accessories,PROD_ACC_998,11,25.42,279.61
2024-09-08,Electronics,PROD_ELE_746,24,774.45,18586.87
2024-09-08,Home Appliances,PROD_HOM_472,19,393.11,7469.02
2024-09-08,Clothing,PROD_CLO_281,12,50.98,611.76
2024-09-08,Accessories,PROD_ACC_128,22,24.02,528.44
2024-09-09,Electronics,PROD_ELE_194,20,800.78,16015.58
2024-09-09,Home Appliances,PROD_HOM_452,8,395.92,3167.39
2024-09-09,Clothing,PROD_CLO_842,10,51.87,518.68
2024-09-09,Accessories,PROD_ACC_238,9,25.22,226.98
2024-09-10,Electronics,PROD_ELE_661,13,837.56,10888.22
2024-09-10,Home Appliances,PROD_HOM_168,9,382.84,3445.53
2024-09-10,Clothing,PROD_CLO_779,21,50.59,1062.36
2024-09-10,Accessories,PROD_ACC_908,10,23.82,238.21
2024-09-11,Electronics,PROD_ELE_658,23,816.69,18783.97
2024-09-11,Home Appliances,PROD_HOM_911,10,381.61,3816.13
2024-09-11,Clothing,PROD_CLO_693,15,49.88,748.26
2024-09-11,Accessories,PROD_ACC_245,15,23.82,357.34
2024-09-12,Electronics,PROD_ELE_446,15,828.62,12429.32
2024-09-12,Home Appliances,PROD_HOM_481,9,385.24,3467.14
2024-09-12,Clothing,PROD_CLO_438,11,47.83,526.08
2024-09-12,Accessories,PROD_ACC_591,7,24.06,168.45
2024-09-13,Electronics,PROD_ELE_680,29,819.55,23766.93
2024-09-13,Home Appliances,PROD_HOM_269,21,385.07,8086.44
2024-09-13,Clothing,PROD_CLO_628,12,48.35,580.2
2024-09-13,Accessories,PROD_ACC_317,7,25.27,176.89
2024-09-14,Electronics,PROD_ELE_829,26,762.13,19815.49
2024-09-14,Home Appliances,PROD_HOM_467,16,415.19,6643.08
2024-09-14,Clothing,PROD_CLO_215,43,52.31,2249.4
2024-09-14,Accessories,PROD_ACC_180,17,24.97,424.56
2024-09-15,Electronics,PROD_ELE_256,22,831.37,18290.19
2024-09-15,Home Appliances,PROD_HOM_860,13,401.11,5214.46
2024-09-15,Clothing,PROD_CLO_520,10,47.55,475.52
2024-09-15,Accessories,PROD_ACC_447,12,25.51,306.12
2024-09-16,Electronics,PROD_ELE_534,30,795.91,23877.2
2024-09-16,Home Appliances,PROD_HOM_897,5,399.04,1995.21
2024-09-16,Clothing,PROD_CLO_653,8,49.44,395.53
2024-09-16,Accessories,PROD_ACC_326,19,24.32,462.02
2024-09-17,Electronics,PROD_ELE_470,20,773.65,15473.08
2024-09-17,Home Appliances,PROD_HOM_833,11,414.1,4555.12
2024-09-17,Clothing,PROD_CLO_380,28,49.17,1376.65
2024-09-17,Accessories,PROD_ACC_234,18,23.98,431.56
2024-09-18,Electronics,PROD_ELE_779,16,806.21,12899.41
2024-09-18,Home Appliances,PROD_HOM_403,19,391.02,7429.35
2024-09-18,Clothing,PROD_CLO_480,15,51.75,776.25
2024-09-18,Accessories,PROD_ACC_768,15,24.64,369.61
2024-09-19,Electronics,PROD_ELE_295,13,801.86,10424.22
2024-09-19,Home Appliances,PROD_HOM_646,6,419.89,2519.31
2024-09-19,Clothing,PROD_CLO_107,6,51.94,311.63
2024-09-19,Accessories,PROD_ACC_230,15,25.65,384.78
2024-09-20,Electronics,PROD_ELE_722,18,778.24,14008.41
2024-09-20,Home Appliances,PROD_HOM_583,7,385.21,2696.5
2024-09-20,Clothing,PROD_CLO_356,24,49.04,1177.04
2024-09-20,Accessories,PROD_ACC_110,16,24.25,387.96
2024-09-21,Electronics,PROD_ELE_739,13,796.01,10348.1
2024-09-21,Home Appliances,PROD_HOM_850,28,405.63,11357.6
2024-09-21,Clothing,PROD_CLO_892,25,50.77,1269.25
2024-09-21,Accessories,PROD_ACC_836,18,24.2,435.58
2024-09-22,Electronics,PROD_ELE_181,37,779.36,28836.2
2024-09-22,Home Appliances,PROD_HOM_276,17,415.86,7069.6
2024-09-22,Clothing,PROD_CLO_626,15,52.06,780.89
2024-09-22,Accessories,PROD_ACC_187,21,24.24,509.14
2024-09-23,Electronics,PROD_ELE_651,14,814.85,11407.88
2024-09-23,Home Appliances,PROD_HOM_881,6,401.31,2407.84
2024-09-23,Clothing,PROD_CLO_399,9,47.58,428.19
2024-09-23,Accessories,PROD_ACC_503,4,23.89,95.56
2024-09-24,Electronics,PROD_ELE_377,22,814.17,17911.71
2024-09-24,Home Appliances,PROD_HOM_402,5,411.28,2056.39
2024-09-24,Clothing,PROD_CLO_114,16,52.14,834.22
2024-09-24,Accessories,PROD_ACC_271,6,25.55,153.31
2024-09-25,Electronics,PROD_ELE_687,18,778.53,14013.48
2024-09-25,Home Appliances,PROD_HOM_523,8,412.41,3299.3
2024-09-25,Clothing,PROD_CLO_490,9,50.28,452.5
2024-09-25,Accessories,PROD_ACC_406,4,24.54,98.16
2024-09-26,Electronics,PROD_ELE_734,14,813.21,11384.93
2024-09-26,Home Appliances,PROD_HOM_884,15,411.48,6172.18
2024-09-26,Clothing,PROD_CLO_662,23,52.11,1198.64
2024-09-26,Accessories,PROD_ACC_938,6,24.88,149.28
2024-09-27,Electronics,PROD_ELE_949,17,836.47,14220.05
2024-09-27,Home Appliances,PROD_HOM_424,9,398.29,3584.63
2024-09-27,Clothing,PROD_CLO_745,12,48.28,579.41
2024-09-27,Accessories,PROD_ACC_107,10,25.09,250.94
2024-09-28,Electronics,PROD_ELE_124,42,809.75,34009.63
2024-09-28,Home Appliances,PROD_HOM_654,16,383.8,6140.74
2024-09-28,Clothing,PROD_CLO_497,29,48.38,1403.11
2024-09-28,Accessories,PROD_ACC_645,12,26.14,313.68
2024-09-29,Electronics,PROD_ELE_187,16,770.21,12323.3
2024-09-29,Home Appliances,PROD_HOM_903,26,403.79,10498.63
2024-09-29,Clothing,PROD_CLO_320,37,51.73,1913.96
2024-09-29,Accessories,PROD_ACC_960,22,26.17,575.81
2024-09-30,Electronics,PROD_ELE_397,12,773.36,9280.37
2024-09-30,Home Appliances,PROD_HOM_333,17,402.52,6842.85
2024-09-30,Clothing,PROD_CLO_151,27,50.82,1372.16
2024-09-30,Accessories,PROD_ACC_668,21,26.16,549.43
2024-10-01,Electronics,PROD_ELE_359,14,766.33,10728.69
2024-10-01,Home Appliances,PROD_HOM_354,12,392.58,4711.0
2024-10-01,Clothing,PROD_CLO_354,8,48.37,386.99
2024-10-01,Accessories,PROD_ACC_341,5,24.45,122.26
2024-10-02,Electronics,PROD_ELE_492,8,812.75,6501.97
2024-10-02,Home Appliances,PROD_HOM_693,8,388.63,3109.06
2024-10-02,Clothing,PROD_CLO_162,24,49.82,1195.63
2024-10-02,Accessories,PROD_ACC_204,12,25.93,311.21
2024-10-03,Electronics,PROD_ELE_358,9,827.79,7450.1
2024-10-03,Home Appliances,PROD_HOM_770,14,396.12,5545.62
2024-10-03,Clothing,PROD_CLO_514,13,49.59,644.69
2024-10-03,Accessories,PROD_ACC_365,12,25.9,310.84
2024-10-04,Electronics,PROD_ELE_204,13,815.0,10594.96
2024-10-04,Home Appliances,PROD_HOM_759,16,405.61,6489.76
2024-10-04,Clothing,PROD_CLO_413,5,52.47,262.33
2024-10-04,Accessories,PROD_ACC_683,6,24.33,146.0
2024-10-05,Electronics,PROD_ELE_206,42,839.68,35266.6
2024-10-05,Home Appliances,PROD_HOM_982,25,400.1,10002.55
2024-10-05,Clothing,PROD_CLO_330,32,49.23,1575.27
2024-10-05,Accessories,PROD_ACC_210,17,25.47,432.94
2024-10-06,Electronics,PROD_ELE_902,18,792.74,14269.32
2024-10-06,Home Appliances,PROD_HOM_950,22,402.23,8849.02
2024-10-06,Clothing,PROD_CLO_379,46,49.29,2267.37
2024-10-06,Accessories,PROD_ACC_231,21,24.8,520.7
2024-10-07,Electronics,PROD_ELE_915,8,784.48,6275.84
2024-10-07,Home Appliances,PROD_HOM_349,9,403.54,3631.89
2024-10-07,Clothing,PROD_CLO_143,6,52.3,313.82
2024-10-07,Accessories,PROD_ACC_892,18,24.03,432.54
2024-10-08,Electronics,PROD_ELE_877,19,791.58,15040.1
2024-10-08,Home Appliances,PROD_HOM_566,13,399.41,5192.27
2024-10-08,Clothing,PROD_CLO_621,7,52.16,365.09
2024-10-08,Accessories,PROD_ACC_882,7,25.52,178.62
2024-10-09,Electronics,PROD_ELE_365,9,835.77,7521.96
2024-10-09,Home Appliances,PROD_HOM_421,22,399.91,8797.93
2024-10-09,Clothing,PROD_CLO_584,10,50.17,501.69
2024-10-09,Accessories,PROD_ACC_432,11,23.77,261.5
2024-10-10,Electronics,PROD_ELE_986,12,785.25,9423.03
2024-10-10,Home Appliances,PROD_HOM_452,9,404.25,3638.23
2024-10-10,Clothing,PROD_CLO_255,28,47.56,1331.67
2024-10-10,Accessories,PROD_ACC_189,13,23.76,308.94
2024-10-11,Electronics,PROD_ELE_447,10,793.25,7932.54
2024-10-11,Home Appliances,PROD_HOM_201,16,413.14,6610.16
2024-10-11,Clothing,PROD_CLO_803,7,52.03,364.21
2024-10-11,Accessories,PROD_ACC_974,18,25.44,457.83
2024-10-12,Electronics,PROD_ELE_659,32,817.38,26156.08
2024-10-12,Home Appliances,PROD_HOM_644,15,409.71,6145.63
2024-10-12,Clothing,PROD_CLO_303,31,49.44,1532.72
2024-10-12,Accessories,PROD_ACC_220,24,25.56,613.47
2024-10-13,Electronics,PROD_ELE_112,18,782.73,14089.11
2024-10-13,Home Appliances,PROD_HOM_867,25,409.73,10243.33
2024-10-13,Clothing,PROD_CLO_895,21,52.41,1100.62
2024-10-13,Accessories,PROD_ACC_619,8,23.95,191.6
2024-10-14,Electronics,PROD_ELE_865,6,793.5,4761.0
2024-10-14,Home Appliances,PROD_HOM_214,20,382.16,7643.15
2024-10-14,Clothing,PROD_CLO_678,9,48.02,432.17
2024-10-14,Accessories,PROD_ACC_613,13,24.0,312.03
2024-10-15,Electronics,PROD_ELE_574,5,773.89,3869.43
2024-10-15,Home Appliances,PROD_HOM_519,13,414.18,5384.4
2024-10-15,Clothing,PROD_CLO_658,16,49.96,799.35
2024-10-15,Accessories,PROD_ACC_447,17,25.43,432.28
2024-10-16,Electronics,PROD_ELE_356,16,824.33,13189.26
2024-10-16,Home Appliances,PROD_HOM_657,9,385.09,3465.79
2024-10-16,Clothing,PROD_CLO_665,27,48.82,1318.04
2024-10-16,Accessories,PROD_ACC_602,10,24.78,247.79
2024-10-17,Electronics,PROD_ELE_331,9,778.45,7006.06
2024-10-17,Home Appliances,PROD_HOM_973,25,393.56,9838.97
2024-10-17,Clothing,PROD_CLO_118,8,50.79,406.35
2024-10-17,Accessories,PROD_ACC_728,22,24.93,548.45
2024-10-18,Electronics,PROD_ELE_360,9,813.45,7321.09
2024-10-18,Home Appliances,PROD_HOM_861,5,400.37,2001.84
2024-10-18,Clothing,PROD_CLO_722,11,48.18,530.03
2024-10-18,Accessories,PROD_ACC_192,7,24.07,168.46
2024-10-19,Electronics,PROD_ELE_661,17,798.46,13573.87
2024-10-19,Home Appliances,PROD_HOM_187,19,407.47,7741.85
2024-10-19,Clothing,PROD_CLO_991,13,47.7,620.13
2024-10-19,Accessories,PROD_ACC_682,21,25.26,530.53
2024-10-20,Electronics,PROD_ELE_887,7,783.54,5484.8
2024-10-20,Home Appliances,PROD_HOM_106,16,410.38,6566.03
2024-10-20,Clothing,PROD_CLO_169,11,50.64,557.0
2024-10-20,Accessories,PROD_ACC_153,18,23.93,430.76
2024-10-21,Electronics,PROD_ELE_315,21,802.74,16857.54
2024-10-21,Home Appliances,PROD_HOM_534,5,403.34,2016.68
2024-10-21,Clothing,PROD_CLO_464,30,51.4,1541.99
2024-10-21,Accessories,PROD_ACC_944,10,24.52,245.22
2024-10-22,Electronics,PROD_ELE_752,7,788.18,5517.29
2024-10-22,Home Appliances,PROD_HOM_224,7,402.39,2816.75
2024-10-22,Clothing,PROD_CLO_131,7,52.46,367.23
2024-10-22,Accessories,PROD_ACC_788,9,23.9,215.13
2024-10-23,Electronics,PROD_ELE_561,15,833.62,12504.33
2024-10-23,Home Appliances,PROD_HOM_630,21,419.78,8815.43
2024-10-23,Clothing,PROD_CLO_861,15,50.03,750.43
2024-10-23,Accessories,PROD_ACC_985,15,25.9,388.54
2024-10-24,Electronics,PROD_ELE_102,13,793.44,10314.72
2024-10-24,Home Appliances,PROD_HOM_954,21,405.96,8525.23
2024-10-24,Clothing,PROD_CLO_488,25,50.86,1271.44
2024-10-24,Accessories,PROD_ACC_670,12,26.06,312.74
2024-10-25,Electronics,PROD_ELE_752,27,789.89,21326.9
2024-10-25,Home Appliances,PROD_HOM_461,20,403.4,8068.1
2024-10-25,Clothing,PROD_CLO_719,5,51.12,255.62
2024-10-25,Accessories,PROD_ACC_923,14,24.53,343.38
2024-10-26,Electronics,PROD_ELE_643,23,838.44,19284.07
2024-10-26,Home Appliances,PROD_HOM_620,20,380.39,7607.76
2024-10-26,Clothing,PROD_CLO_410,5,47.88,239.38
2024-10-26,Accessories,PROD_ACC_752,22,24.66,542.58
2024-10-27,Electronics,PROD_ELE_747,34,811.04,27575.37
2024-10-27,Home Appliances,PROD_HOM_381,16,402.15,6434.39
2024-10-27,Clothing,PROD_CLO_845,10,51.86,518.62
2024-10-27,Accessories,PROD_ACC_948,16,25.83,413.23
2024-10-28,Electronics,PROD_ELE_851,8,818.8,6550.39
2024-10-28,Home Appliances,PROD_HOM_392,15,381.53,5722.92
2024-10-28,Clothing,PROD_CLO_186,17,50.47,858.02
2024-10-28,Accessories,PROD_ACC_890,23,24.16,555.69
2024-10-29,Electronics,PROD_ELE_325,19,778.19,14785.68
2024-10-29,Home Appliances,PROD_HOM_995,11,406.7,4473.74
2024-10-29,Clothing,PROD_CLO_715,15,51.97,779.52
2024-10-29,Accessories,PROD_ACC_562,5,24.53,122.67
2024-10-30,Electronics,PROD_ELE_697,27,829.11,22386.1
2024-10-30,Home Appliances,PROD_HOM_639,9,417.23,3755.09
2024-10-30,Clothing,PROD_CLO_379,9,51.62,464.58
2024-10-30,Accessories,PROD_ACC_392,6,25.16,150.97
2024-10-31,Electronics,PROD_ELE_863,13,828.25,10767.3
2024-10-31,Home Appliances,PROD_HOM_300,23,400.78,9217.94
2024-10-31,Clothing,PROD_CLO_236,16,50.81,812.92
2024-10-31,Accessories,PROD_ACC_249,11,24.22,266.39
2024-11-01,Electronics,PROD_ELE_388,24,781.23,18749.4
2024-11-01,Home Appliances,PROD_HOM_351,25,407.75,10193.85
2024-11-01,Clothing,PROD_CLO_300,34,48.81,1659.61
2024-11-01,Accessories,PROD_ACC_685,23,25.68,590.73
2024-11-02,Electronics,PROD_ELE_534,39,816.16,31830.08
2024-11-02,Home Appliances,PROD_HOM_472,37,407.53,15078.59
2024-11-02,Clothing,PROD_CLO_231,8,50.9,407.19
2024-11-02,Accessories,PROD_ACC_418,24,25.31,607.5
2024-11-03,Electronics,PROD_ELE_279,9,789.91,7109.23
2024-11-03,Home Appliances,PROD_HOM_690,33,381.89,12602.47
2024-11-03,Clothing,PROD_CLO_116,52,50.65,2633.81
2024-11-03,Accessories,PROD_ACC_414,9,24.76,222.8
2024-11-04,Electronics,PROD_ELE_668,25,789.36,19733.92
2024-11-04,Home Appliances,PROD_HOM_368,11,382.09,4203.0
2024-11-04,Clothing,PROD_CLO_209,17,51.56,876.6
2024-11-04,Accessories,PROD_ACC_150,10,25.4,253.97
2024-11-05,Electronics,PROD_ELE_141,15,784.45,11766.69
2024-11-05,Home Appliances,PROD_HOM_295,27,395.28,10672.51
2024-11-05,Clothing,PROD_CLO_125,24,47.71,1144.98
2024-11-05,Accessories,PROD_ACC_876,25,24.66,616.49
2024-11-06,Electronics,PROD_ELE_180,12,768.6,9223.16
2024-11-06,Home Appliances,PROD_HOM_621,16,409.43,6550.86
2024-11-06,Clothing,PROD_CLO_921,12,50.82,609.83
2024-11-06,Accessories,PROD_ACC_575,18,25.04,450.78
2024-11-07,Electronics,PROD_ELE_974,28,784.62,21969.3
2024-11-07,Home Appliances,PROD_HOM_267,11,413.59,4549.5
2024-11-07,Clothing,PROD_CLO_506,12,52.21,626.5
2024-11-07,Accessories,PROD_ACC_710,29,24.49,710.18
2024-11-08,Electronics,PROD_ELE_805,21,797.15,16740.08
2024-11-08,Home Appliances,PROD_HOM_914,21,400.2,8404.22
2024-11-08,Clothing,PROD_CLO_776,10,51.26,512.58
2024-11-08,Accessories,PROD_ACC_931,23,25.04,575.99
2024-11-09,Electronics,PROD_ELE_354,46,821.06,37768.89
2024-11-09,Home Appliances,PROD_HOM_954,13,388.18,5046.34
2024-11-09,Clothing,PROD_CLO_925,19,51.27,974.22
2024-11-09,Accessories,PROD_ACC_217,37,24.1,891.54
2024-11-10,Electronics,PROD_ELE_493,11,768.17,8449.83
2024-11-10,Home Appliances,PROD_HOM_568,36,414.95,14938.3
2024-11-10,Clothing,PROD_CLO_249,29,51.57,1495.57
2024-11-10,Accessories,PROD_ACC_681,17,25.68,436.54
2024-11-11,Electronics,PROD_ELE_613,24,775.07,18601.67
2024-11-11,Home Appliances,PROD_HOM_676,25,385.79,9644.71
2024-11-11,Clothing,PROD_CLO_192,24,52.22,1253.2
2024-11-11,Accessories,PROD_ACC_723,18,25.1,451.8
2024-11-12,Electronics,PROD_ELE_747,34,792.17,26933.8
2024-11-12,Home Appliances,PROD_HOM_869,13,414.49,5388.32
2024-11-12,Clothing,PROD_CLO_265,11,51.98,571.73
2024-11-12,Accessories,PROD_ACC_467,21,25.55,536.51
2024-11-13,Electronics,PROD_ELE_167,21,780.0,16380.0
2024-11-13,Home Appliances,PROD_HOM_529,18,407.58,7336.52
2024-11-13,Clothing,PROD_CLO_794,10,51.48,514.8
2024-11-13,Accessories,PROD_ACC_126,8,25.73,205.87
2024-11-14,Electronics,PROD_ELE_469,20,807.68,16153.52
2024-11-14,Home Appliances,PROD_HOM_998,20,409.36,8187.14
2024-11-14,Clothing,PROD_CLO_933,16,49.55,792.74
2024-11-14,Accessories,PROD_ACC_335,12,25.11,301.3
2024-11-15,Electronics,PROD_ELE_942,19,773.53,14697.04
2024-11-15,Home Appliances,PROD_HOM_360,32,417.31,13353.79
2024-11-15,Clothing,PROD_CLO_501,6,52.04,312.27
2024-11-15,Accessories,PROD_ACC_139,26,25.67,667.5
2024-11-16,Electronics,PROD_ELE_206,36,828.32,29819.37
2024-11-16,Home Appliances,PROD_HOM_920,21,390.84,8207.61
2024-11-16,Clothing,PROD_CLO_590,23,47.66,1096.17
2024-11-16,Accessories,PROD_ACC_102,8,24.43,195.48
2024-11-17,Electronics,PROD_ELE_614,45,760.69,34230.85
2024-11-17,Home Appliances,PROD_HOM_972,13,387.66,5039.58
2024-11-17,Clothing,PROD_CLO_219,14,49.8,697.16
2024-11-17,Accessories,PROD_ACC_944,13,24.32,316.12
2024-11-18,Electronics,PROD_ELE_737,42,824.78,34640.89
2024-11-18,Home Appliances,PROD_HOM_751,14,383.73,5372.24
2024-11-18,Clothing,PROD_CLO_450,19,50.35,956.7
2024-11-18,Accessories,PROD_ACC_497,30,24.86,745.72
2024-11-19,Electronics,PROD_ELE_469,10,766.09,7660.87
